sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url
385933,He,Cheltenham College,Alan Cunningham,https://en.wikipedia.org/wiki?curid=715396,0,0,4,5,"He was educated at Cheltenham College and the Royal Military Academy , Woolwich before taking a commission in the Royal Artillery in 1906 .","Cunningham was born in Dublin, Ireland, the third son of Scottish Professor Daniel John Cunningham and his wife Elizabeth Cumming Browne. He was educated at Cheltenham College and the Royal Military Academy, Woolwich before taking a commission in the Royal Artillery in 1906. During the First World War, he served with the Royal Horse Artillery, and was awarded a Military Cross in 1915 and the Distinguished Service Order in 1918. For two years after the war he served as a staff officer in the Straits Settlements.",https://en.wikipedia.org/wiki?curid=715396
387620,who,the old curriculum,Chinese Filipino,https://en.wikipedia.org/wiki?curid=1167856,5,5,9,11,"The older generation Filipino Chinese who were educated in the old curriculum typically used Chinese ( e.g. , Hokkien and Cantonese ) at home , while most younger generation Filipino Chinese are more comfortable conversing in either English or Filipino admixed with Chinese .","The changes in Chinese education initiated with the 1973 Philippine Constitution led to the large shifting of mother tongues and assimilation of the Chinese Filipinos to general Philippine society. The older generation Filipino Chinese who were educated in the old curriculum typically used Chinese (e.g., Hokkien and Cantonese) at home, while most younger generation Filipino Chinese are more comfortable conversing in either English or Filipino admixed with Chinese.",https://en.wikipedia.org/wiki?curid=1167856
390712,He,Toor National School,Michael Kennedy Ryan,https://en.wikipedia.org/wiki?curid=39499931,0,0,5,7,He was educated locally at Toor National School before going to Mount Mellery .,"He was educated locally at Toor National School before going to Mount Mellery. He went to study for the priesthood in St. Patrick's College, Thurles, and from there he proceeded to Maynooth College where he was ordained in 1893.",https://en.wikipedia.org/wiki?curid=39499931
394185,He,Marlborough College,Nigel Cornwall,https://en.wikipedia.org/wiki?curid=11905383,0,0,4,5,"He was educated at Marlborough College , where his older brother Alan , a county cricketer for Gloucestershire , was later to be a housemaster .","Cornwall was the son of Alan Cornwall, who was Archdeacon of Cheltenham from 1924 to 1932. He was educated at Marlborough College, where his older brother Alan, a county cricketer for Gloucestershire, was later to be a housemaster. He then studied history at Oriel College, Oxford, obtaining a third-class degree in 1926.",https://en.wikipedia.org/wiki?curid=11905383
395240,he,this time,William Evans (ornithologist),https://en.wikipedia.org/wiki?curid=50277146,3,3,1,2,During this time he was educated at the Free Kirk School in East Linton .,"After a wonderful early exposure to botany, his family moved in 1857 to Tynefield Farm near East Linton (east of Edinburgh) where his interests continued with a more practical vein. Here though, he came under the influence of Charles Nelson of Pitcox, who extended his interests from plant life to birds, William also taking a keen interest in sculpting birds from wood from this time. During this time he was educated at the Free Kirk School in East Linton.",https://en.wikipedia.org/wiki?curid=50277146
395240,he,the Free Kirk School,William Evans (ornithologist),https://en.wikipedia.org/wiki?curid=50277146,3,3,7,10,During this time he was educated at the Free Kirk School in East Linton .,"After a wonderful early exposure to botany, his family moved in 1857 to Tynefield Farm near East Linton (east of Edinburgh) where his interests continued with a more practical vein. Here though, he came under the influence of Charles Nelson of Pitcox, who extended his interests from plant life to birds, William also taking a keen interest in sculpting birds from wood from this time. During this time he was educated at the Free Kirk School in East Linton.",https://en.wikipedia.org/wiki?curid=50277146
397360,He,Stanburn Primary School,Michael Portillo,https://en.wikipedia.org/wiki?curid=204498,0,0,4,6,"He was educated at Stanburn Primary School in Stanmore , Greater London , and Harrow County School for Boys and then won a scholarship to Peterhouse , Cambridge .","In 1961, Portillo appeared in a television advertisement for Ribena, a blackcurrant cordial drink. He was educated at Stanburn Primary School in Stanmore, Greater London, and Harrow County School for Boys and then won a scholarship to Peterhouse, Cambridge. While at school Portillo had supported the cause of the Labour Party; he attributed his embrace of conservatism at Cambridge to the influence of the right-wing Peterhouse historian Maurice Cowling. In 1999, Portillo gave an interview in which he discussed homosexual relationships he had whilst at university.",https://en.wikipedia.org/wiki?curid=204498
399754,Elisabeth,Sevenoaks School,Elisabeth von Thurn und Taxis,https://en.wikipedia.org/wiki?curid=23607533,0,0,4,5,"Elisabeth was educated at Sevenoaks School in Kent , England , and has a bachelor 's degree in media and communication studies from the American University of Paris .","Elisabeth was educated at Sevenoaks School in Kent, England, and has a bachelor's degree in media and communication studies from the American University of Paris.",https://en.wikipedia.org/wiki?curid=23607533
401547,His son,two independent schools,Jimmy Perry,https://en.wikipedia.org/wiki?curid=2341385,0,1,5,7,"His son was educated at two independent schools , Colet Court and St Paul 's School , which at the time were both based in Hammersmith in West London .","Perry was born in Barnes, Surrey. His father, Arthur, was an antiques dealer, whose shop was in South Kensington, London. He was a founder of the British Antique Dealers' Association. His son was educated at two independent schools, Colet Court and St Paul's School, which at the time were both based in Hammersmith in West London.",https://en.wikipedia.org/wiki?curid=2341385
401856,Okine,Anglican Church schools,Robert Okine,https://en.wikipedia.org/wiki?curid=25566795,0,0,4,6,"Okine was educated at Anglican Church schools in the Gold Coast and Gambia , the Methodist Boys ' High School in Bathurst , The Gambia , and Adisadel College , Ghana .","Okine was educated at Anglican Church schools in the Gold Coast and Gambia, the Methodist Boys' High School in Bathurst, The Gambia, and Adisadel College, Ghana. He was ordained deacon in 1964 and priest in 1965. He was an Assistant Curate at St Andrew's, Sekondi then Chaplain at his Adisadel College. He held incumbencies at St James, Agona-Swedru, Bishop Aglionby Memorial Parish, Tamale; St George's, London, Ontario; Holy Trinity Episcopal Church, Nashville; and Christ Church Parish, Cape Coast before being appointed Headmaster of the Academy of Christ the King in 1976. Later he was Principal of St Nicholas Theologial College and Archdeacon of Koforidua before being elevated to the Episcopate as Bishop of Koforidua-Ho, Ghana in 1981. Twelve years later he became Archbishop of West Africa, retiring from both posts in 2003.",https://en.wikipedia.org/wiki?curid=25566795
401982,Tatham,Marlborough College,"St Wilfrid's Church, Cantley",https://en.wikipedia.org/wiki?curid=53342764,25,25,29,30,"Born on 30 July 1862 in Great Ryburgh into a wealthy Norfolk family closely associated with the Catholic Revival in the Church of England , Tatham was educated at Marlborough College and Brasenose College , Oxford .","Tatham was Vicar of Cantley for 46 years from 1892 until his death on 18 October 1938. Born on 30 July 1862 in Great Ryburgh into a wealthy Norfolk family closely associated with the Catholic Revival in the Church of England, Tatham was educated at Marlborough College and Brasenose College, Oxford. A keen sportsman throughout his life, Tatham competed at the Wimbledon Championships of 1882, being defeated in the first round by the celebrated champion, Ernest Renshaw. After attending theological college at Cuddesdon, Oxford, he was ordained deacon in 1885 at the age of 23 and served his title in the parish of St Saviour's Church, Folkestone working among the poor. Tatham began his second curacy at St Agnes, Kennington Park in 1890, before leaving two years later to be presented to the living of Cantley in the then Diocese of York, later Sheffield, on 14 December 1892. Having been influenced by the Oxford Movement as an undergraduate, Tatham established St Wilfrid's firmly in the Catholic tradition, facing much opposition and courting the displeasure of his diocesan bishops, none of whom ever consented to visit the parish during his incumbency.",https://en.wikipedia.org/wiki?curid=53342764
402683,O'Sullivan,St Mary 's College,John O'Sullivan (columnist),https://en.wikipedia.org/wiki?curid=1167947,4,4,8,11,"Born in Liverpool , O'Sullivan was educated at St Mary 's College , Crosby , and received his higher education at the University of London .","Born in Liverpool, O'Sullivan was educated at St Mary's College, Crosby, and received his higher education at the University of London. He stood unsuccessfully as a Conservative candidate for the constituency of Gateshead West in the 1970 British general election.",https://en.wikipedia.org/wiki?curid=1167947
