sentence_id,תיאור,title,sentence_text,query number
243286,ראשית,s016995,"עדות של היא ה ראשית של ה מתלוננת ב ביהמ""ש , איננה מאשרת איפוא את "" מסת "" מעשי ה נאשם - ב סוג , ב כמות ו ב זמן - כפי ש נטען ב סעפצ3 ל עובדות כתב ה אישום .",5.0
243628,מאוחרת,M-NoPub-ZC-1-131-L,"( ח ) אינני מוכן לקבל את גירסה של היא ה מאוחרת של ה מתלוננת , ש הפלילה את ה נאשם משום ש רצתה לזכות ב הטבות כלכליות , או משום ש סברה ש ה נאשם בוגד ב היא .",5.0
243668,מפלילה,M-NoPub-ZC-1-131-L,"( י ) לאור כל ה נימוקים ה נ""ל , מ סקנתי היא , ש גירסה של היא ה מפלילה ה ראשונה של ה מתלוננת , היא ה נכונה , ו חזרתה מן היא באה רק לאחר ש נוכחה לדעת ש ה נאשם איננו משתחרר .",5.0
243714,ראשונה,M-NoPub-ZC-1-131-L,"5 סיכום של הוא של דבר , מ סקנתי ה סופית היא , ש גירסה של היא ה ראשונה של ה מתלוננת ב ה משטרה , היא ה גירסה ה נכונה , ו נסיון של היא להתחמק מ גירסה זו , בא רק כדי לגרום ל שחרור של הוא של ה נאשם מ ה מעצר , לאחר ש ה מתלוננת נוכחה לדעת , ש ה מפרנס ה יחידי של ה משפחה , איננו מפרנס כש הוא עצור , ו בנה ה קשור מאוד ל אביו , אינו אוכל ו אינו מתפקד ב בית ה ספר .",5.0
246414,"אמינה ו מ הימנה , הן ל ה עניין ה מעשים ש ביצע ב היא ה נאשם",ME-11-02-49931-817,"עדות של היא של מתלוננת זו הייתה אמינה ו מ הימנה , הן ל ה עניין ה מעשים ש ביצע ב היא ה נאשם , הן ל ה עניין אורח התנהלות של הוא כלפי היא ב מהלך ה אירוע , הן ל ה עניין ה עובדה ש ה נאשם אחז ב יד של הוא ב סכין ב שעת מעשה של הוא , ו במיוחד שעה ש היה מעל גוף של היא עת שכבה על ה מיטה .",5.0
248658,לא הייתה אחידה,SH-10-08-5793-300,מ נגד גרסה של הוא של מתלונן 1 ב עניין זה לא הייתה אחידה כאשר ב ה משטרה סיפר כי ה נאשם ניסה ל נשק של הוא מספר פעמים ו אילו ב בית ה משפט העיד כי מדובר על פעם אחת בלבד .,5.0
249235,מהימנה,ME-08-1196-55,"יש להרשיע את ה נאשם על בסיס עדות של היא ה מהימנה של ה מתלוננת , אשר לגרסה של היא נמצאו חיזוקים רבים , ו תוך דחיית עדות ה נאשם ו עדויות עדי ה הגנה מטעם של הוא ב חוסר אמון , ב עבירה לפי סעיף 345 ( א ) ( 1 ) ל חוק , ו על יסוד ה עובדות ש הוכחו ו אשר לגבי הן ניתנה ל ה נאשם הזדמנות סבירה להתגונן , יש להרשיע את ה נאשם גם ב עבירה לפי סעיף 345 ( א ) ( 4 ) ל חוק .",5.0
251370,מהימנה,ME-08-1196-55,"סיכום לאור כל ה אמור ל עיל , ו לו דעה של אני תישמע , יש להרשיע את ה נאשם על בסיס עדות של היא ה מהימנה של ה מתלוננת , אשר לגרסה של היא נמצאו חיזוקים רבים , ו תוך דחיית עדות ה נאשם ו עדויות עדי ה הגנה מטעם של הוא ב חוסר אמון , ב עבירה לפי ל חוק , ו על יסוד ה עובדות ש הוכחו ו אשר לגבי הן ניתנה ל ה נאשם הזדמנות סבירה להתגונן , יש להרשיע את ה נאשם גם ב עבירה לפי ל חוק .",5.0
251823,בעייתית,SH-10-11-59389-630,"אי ל כך אני סבורה של הוא היתה ניתנת תשומת לב כן של היא ו מאוזנת גם ל דבר של הוא של ה נאשם ו לא רק ל גירסה של היא ה בעייתית ( ו על כך ב המשך ) של ה מתלוננת , הייתה מצטיירת תמונה מדויקת יותר , ש מאפשרת בחינת ה אירועים כ נדרש .",5.0
252020,בעייתית,SH-10-11-59389-630,"לעומת גרסה של היא ה בעייתית של ה מתלוננת , ש מחד גיסא הולכת ו "" מתפתחת "" , אך מאידך גיסא מלאה ב אי דיוקים ו אי סבירות ו אפילו שקרים , עומד ה נאשם על גרסה של הוא , מן היא איננו סוטה , לא ב עימות , לא ב חקירה של הוא ב ה משטרה ו לא ב בית ה משפט ו חוזר ו מתאר את ה אירוע ה מינורי ש התרחש .",5.0
257692,אפוסטריורית,m97000938,"ארוע זה היה ה גרעין ל גרסה ה אפוסטריורית של ה נאשם ו של ה מתלוננת בעדות של הם ב בית ה משפט , ש נולדה על מנת לנסות לחלץ את ה נאשם מ ה רשעה ו מעונש , תוך נסיון להפוך את ה אמירה ש ה נאשם יעזוב ל טובת כנרת , ש נועדה לאלץ את ה מתלוננת להמשיך ב פנטזיות ה מיניות , ל מניע של ה מתלוננת להעליל על ה נאשם עלילת כזב .",5.0
257694,מאוחרות,m97000938,"ל גרסה זאת ש ה מתלוננת ה עלילה על ה נאשם עלילה של אתב עקב אמירה של הוא ש יעזוב את כנרת , אין כל תימוכין ב ה חומר ה ראיות , פרט ל עדויות ה מאוחרות של ה מתלוננת ו ה נאשם ב בית ה משפט , ש אינן נראות ל אני סבירות ו מ ה ימנות , ו הן נועדו כאמור לנסות לחלץ את ה נאשם מ ה רשעה ו מענישה .",5.0
261734,עקבית,m06003055,"עדות ה מתלוננת גירסה של היא של ה מתלוננת הייתה עקבית ב עיקרה , הגיונית ו נתמכת ב עדויות מהימנות חיצוניות , ל כל אורכה .",5.0
261795,אמינה,m06003055,"מצב של היא ה נפשי של ה מתלוננת לאורך ה שנים ו הזדקקותה ל טיפול פסיכולוגי מתמשך עקב טראומת אינוס , כפי ש העידה ה פסיכולוגית מ' - מתווספים ל שאר ה ראיות ש מניתי ו אשר יש ב הן לתמוך , לאשש ו לחזק את גירסה של היא ה אמינה של ה מתלוננת .",5.0
261832,נכונה,m06003055,"! אחת מ ה שתיים או ש גירסה של היא של ה מתלוננת היא ה נכונה - ה תעודה היתה של היא ו ה נאשם לא קנה את היא מן היא ; או ש הכל היה רק פרובוקציה מ צידה , כדי להתקרב אל ה נאשם .",5.0
269435,יחידה,s01011652-14,"לאור כל ה אמור ל עיל , לאחר ש שקלתי את ה פגם ש ב כתב ה אישום , את אמינות של היא של עדת ה תביעה , דחיתי גרסת ה נאשם ו עד הוא ו הזהרתי עצמי ש ב פני עדות של היא ה יחידה של ה מתלוננת , ו על סמך ה אימון ה מלא ש אני נותנת ב דבר של היא אני מרשיעה את ה נאשם ב ביצוע מעשה מגונה בניגוד ל , ה תשל""ז - 1977 .",5.0
272208,מוצקה,SH-13-05-59171-11,"סוף דבר יש לקבוע ש גרסת ה נאשם אינה יכולה לעמוד נגד גרסה של היא ה מוצקה ו ה אמינה של ה מתלוננת , ה נתמכת - מעבר ל צורך - ב תמיכות של ממש .",5.0
274860,אדישה,ME-09-08-8687-659,"הכחשה של הוא של ה נאשם את טענות ה מתלוננת נשמעו יותר דרמטיות ו עם יותר מטען רגשי , ב השוואה ל עדות של היא ה אדישה של ה מתלוננת בפני חוקרת ה ילדים .",5.0
274897,מהימנה,ME-09-08-8687-659,"לפי קביעת חוקרת ה ילדים , קיים קושי לקבוע כי עדות של היא של ה מתלוננת ב פנים של היא היא מהימנה .",5.0
277273,נחרצת,s02003061-156,"לא ניתן להצביע ב בירור על אילו מ שני ה ביקורים ב בית של היא של ה מתלוננת מדובר , אך לאור גירסה של היא ה נחרצת של ה מתלוננת כי ה ביקורים ב בית של היא אירעו ב מהלך יום ה עבודה ב שעות ה בוקר , עדות זו מכרסמת ב אמינות של היא .",5.0
277466,ראשונה,s02003061-156,"לא ניתן גם להתעלם מ כך ש גירסה של היא ה ראשונה של ה מתלוננת היתה כי התנגדה ל מעשים של הוא של ה נאשם , ו כי ה מעשים נכפו על היא ב אופן ש נאנסה ממש בעוד ש החלק ה חמור ב כתב ה אישום עניין של אנחנו ב ה עילה אסורה ב הסכמה .",5.0
279092,עקבית,SH-08-6572-1,עדות של היא של ה מתלוננת היתה עקבית מאד .,5.0
279316,מהימנה,SH-08-6572-1,"לאור ה עדות ה מהימנה של ה מתלוננת ש נתמכה ב ראיות אחרות לעומת ה עדות ה בלתי מהימנה של ה נאשם , אני מאמץ את גרסת ה מתלוננת ב יחס ל אירועים נשוא כתב ה אישום ב מלוא של היא .",5.0
280337,אמינה,s08000523-108,"לפיכך התרשמתי כי עדות של היא של ה קטינה היתה בלתי אמינה ב אופן מובהק , ו לא ניתן לייחס ל היא כל משקל .",5.0
284155,אמינה ו לא נסתרה ב חקירה נגדית ב כל ה קשור ב ה מעגל ה פנימי ה מתייחס ל עובדות נשוא כתב ה אישום,s05003504-333,"עדות של היא של ה מתלוננת ב בית ה משפט , היתה אמינה ו לא נסתרה ב חקירה נגדית ב כל ה קשור ב ה מעגל ה פנימי ה מתייחס ל עובדות נשוא כתב ה אישום .",5.0
286025,מוצקה,SH-13-05-59171-380,"סוף דבר יש לקבוע ש גרסת ה נאשם אינה יכולה לעמוד נגד גרסה של היא ה מוצקה ו ה אמינה של ה מתלוננת , ה נתמכת - מעבר ל צורך - ב תמיכות של ממש .",5.0
287497,ממושכת,s05001053-263,"ב מהלך עדות של היא ה ממושכת ו ה מפורטת של ה מתלוננת , התרשמתי מ עומק ה פגיעה ה נפשית ב היא , עומק הזדעזעות של היא מ עצם ה מחשבות ה נוגדות לא רק את ה חוק ו ה מוסר , אלא גם כל הגיון בריא ו חברה מתוקנת .",5.0
287705,מהימנה על אני,s04002016-251,"אף כל עדות של היא ב בית ה משפט של ה מתלוננת , עדת ה תביעה מס' 5 , היתה מהימנה על אני ו לא מצאתי כל מקום ו טעם לקבוע כי לא העידה אמת ב בית ה משפט או כי טעתה ב דרך כלשהיא ב טענה של היא כי ה נאשם הוא זה ש ביצע ב היא את ה מעשים ה מגונים , תוך הפעלת כוח כ ה נגדה .",5.0
288732,כנה,ME-12-09-42383-690,"ה מאשימה טוענת כי עדות של היא של ה מתלוננת בפני בית ה משפט היתה כנה , מפורטת , קוהרנטית ו אמינה , ו למעשה אין סיבה להניח כי ילדה בת 13 מ בית חרדי תקום בוקר אחד ו תחליט להעליל לפתע על ה נאשם , עם הוא אין ל היא סכסוך או קשר קודם .",5.0
288791,ברורה,ME-12-09-42383-690,"על כל פנים , עדות של הוא של פרופ' רכס אינה מעלה ו אינה מורידה מ ה עיקר ב תיק , ש הוא עדות של היא ה ברורה של ה מתלוננת .",5.0
288883,עובדתית,ME-12-09-42383-690,"יש לומר כבר עתה , כי גרסה של היא ה עובדתית של ה מתלוננת ל אירוע , חקירה של היא אצל חוקרת ה ילדים ו עדותה ב בית ה משפט , הותירו כולן הן רושם חיובי ו מהימן למדי .",5.0
288956,ישירה,ME-12-09-42383-690,"מ ה אמור ל עיל עולה אפוא כי אין מדובר ב סתירה של ממש בין גרסה של היא ה ישירה של ה מתלוננת לבין ה גרסה ש מסרה ל אמה , אלא ב מקרה ה נראה יותר כ אי הבנה , ש אין ב הוא כדי להחליש את גרסת ה מתלוננת .",5.0
