sentence_id,title,query number,clean_sentence,status
285942,m00925,5.0," כבר בפתח דבר ראוי לציין, כי – ולהבדיל מעדותה ביחס לאירועים נשוא האישום הראשון והשני – עדותה הראשית  של המתלוננת, ביחס לאירועים נשוא האישום השלישי, בו קא עסקינן עתה, לא היתה סדורה, כולי האי, במובן זה שבה, בלבד, לא היה כדי לבסס את כל המעשים המיוחסים לנאשם באישום זה",not annotated
286424,k00018098p,5.0,"אך יודגש, כמצויין גם בראשית דברינו, כי עיקר מלאכתו של בית המשפט בתיק זה תהא להכריע בין הגירסאות הסותרות של המתלוננת מזה ושל הנאשמים מזה, ולקבוע מי מהם דובר אמת ומי נמנע מכך",not annotated
291506,s05002659-374,5.0," דברים אלה מלמדים על גירסה ברורה ועקבית של המתלוננת, כי הנאשם נגע בחזה",not annotated
291778,s05002659-374,5.0," כך או כך, גם בלא דברים אלה, אין בפניי התמודדות של ממש מצד הנאשם עם עדותה האמינה של המתלוננת על כך שמשכה בחוזקה את ידה לאחר שהנאשם נגס בה, ועל כן אין בפניי טענה בעלת משקל כנגד המסקנה המתבקשת, כי הנאשם היה מודע לאי הסכמתה של המתלוננת למגע פיזי",not annotated
294255,s002412,5.0, גם אילו לא היו ראיות סיוע אלה בפני הייתי מסתפקת בעדותה היחידה של המתלוננת וקובעת את אחריותו של הנאשם,not annotated
294411,s002412,5.0, בעדותה האמינה והעקבית של המתלוננת ונתמכה בעדותו של הנאשם עצמו כפי שפרטתי לעיל,not annotated
296969,s015840,5.0,"באשר למקרה במוסך: הסנגור הדגיש, שכתב האישום תלוי כולו בעדותה היחידה של המתלוננת, שאין לו כל חיזוק או סיוע",not annotated
300887,s00002583-88,5.0,"נ בעבירה זו ניתן לבסס הרשעה בפלילים על עדות יחידה של המתלוננת ואולם קיימת חובת הנמקה מה הניע את ביהמ""ש להסתפק בעדות זו ",not annotated
300892,s00002583-88,5.0,"ואולם, לאחר ששמעתי את הצדדים ועיינתי בראיות, הגעתי לכלל מסקנה כי לא ניתן לסמוך על עדותה היחידה של המתלוננת הרשעה בפלילים",not annotated
303683,s04004944-197,5.0,"מידת הוכחה זו, של הספק הסביר, מקבלת משנה תוקף וזהירות כאשר מדובר בהרשעה על פי עדות יחידה של מתלוננת",not annotated
304783,ME-08-1157-524,5.0,"להבדיל מהגרסה הראשונה במשטרה, הגרסה השניה של המתלוננת הפלילה את הנאשם במיוחס לו",not annotated
304874,ME-08-1157-524,5.0, העדה טענה שאילו היה מצב כזה היא וודאי היתה כותבת על כך מזכר וגובה עדות נוספת מהמתלוננת,not annotated
305038,ME-08-1157-524,5.0,"ב""כ הנאשם טען בסיכומיו, כי מסירת הגרסה המפלילה על ידי המתלוננת בנסיבות שתוארו כאשר המתלוננת מוטעית במתכוון ע""י החוקרת, נבעו מהרצון לשחרר את הנאשם ממעצר ולרצות את החוקרים ומתעורר לדידו חשד כבד, כי אין מדובר בגרסת אמת",not annotated
305057,ME-08-1157-524,5.0,"מכל מקום, וזה החשוב, מצפייה בחקירה המתועדת אין לי ספק, כי גרסתה המפלילה של המתלוננת כפי שנמסרה משקפת בצורה נכונה את מה שארע במציאות בינה לבין הנאשם",not annotated
305060,ME-08-1157-524,5.0," אילו היה מצב כזה, לטענתה היא היתה כותבת על כך מזכר וגובה עדות נוספת מהמתלוננת",not annotated
305210,ME-08-1157-524,5.0," עפ""י  לפקודה – אם ההרשעה היא על סמך עדותה היחידה של המתלוננת – ""בית המשפט יפרט בהכרעת הדין מה הניע אותו להסתפק בעדות זו",not annotated
309276,SH-09-02-15722-61,5.0,"עדותה המהימנה של המתלוננת, עדות אחיה כי ראה את המסרון ששלחה בטלפון הנייד של סבה, מצבה הנפשי באותה עת שסברה כי לאחיה נודע על המעשים ולאחר שיחתה עם הנאשם, כפי שהעידו עליו גם רכז הפנימייה ואמה – מובילים לקביעה כי יסודות עבירת האיומים המיוחסת לנאשם באישום השלישי מתקיימים",not annotated
310244,ME-11-06-2577-640,5.0,"דעתה של העדה לא השתנתה גם לאחר גביית עדות נוספת מהילדה, שנכפתה עליה כעבור קרוב לחודשיים מגביית הראשונה ואחרי הגשת כתב האישום",not annotated
310485,ME-11-06-2577-640,5.0,"לכן די עתה בעדות יחידה של המתלונן/ת בעבירות מין לשם הרשעה, אך מצד שני גם במקרה כזה מוטל על בית המשפט להקפיד כי ההנמקה הנדרשת תתמודד כראוי, באופן הולם, הוגן וממצה, עם כל הקושי שעלול לעורר מתן האמון בעדות יחידה של הנפגע""",not annotated
310798,ME-11-06-2577-640,5.0,"במוקד ראיות התביעה עומדת, כדבר מובן מאליו, עדותה היחידה של המתלוננת ובהתאם למידת האמון שיינתן בה, בסופו של יום, יקום וייפול דבר",not annotated
310813,ME-11-06-2577-640,5.0," העובדות הנוגעות ללבישת  הגרביונים באותו אירוע נותרו עמומות, כאשר הוצגו בפנינו גרסאות סותרות בנושא, חלקן מפי המתלוננת",not annotated
316568,m011118,5.0, ויתרה מזו: רוסלן תומך  באמרתו  בגרסתה הכוללת של המתלוננת,not annotated
316664,m011118,5.0," מסקנת הדברים היא כי אין במסכת ההגנה שהביא  רוסלן, טיעונים משכנעים כדי לסתור את  גרסתה הבסיסית של המתלוננת",not annotated
316669,m011118,5.0," מדובר כאן בעדות יחידה של המתלוננת, שכן באירועים החמורים שקרו בינה לבין כל אחד מהנאשמים, לא נכח איש מלבדה",not annotated
316808,m011118,5.0," עדותו של רוסלן, בנקודה מסוימת זו, מחזקת את  גרסתה  הכוללת של  המתלוננת ומגבירה  את אמינותה",not annotated
316835,m011118,5.0," רוסלן מחזק כאן את גרסתה הכוללת  של המתלוננת, ומגלה לנו תכנון מוקדם של המעשים הנפשעים שעשו שני האחים במתלוננת",not annotated
318359,ME-13-10-49708-44,5.0," זלוצ'ובר- אב""ד: הגם שער אני לכל הטענות שהועלו נגד המתלוננת ועדותה, כחברתי, כב' השופטת יעל רז - לוי, אף אני נותן אמון מלא בעדותה המשכנעת של המתלוננת וסבור שיש לה חיזוקים לרוב",not annotated
318398,m03001035,5.0," הגם שבמקרה של מתן אמון מלא בגירסת המתלוננת, נדרשת חובת הנמקה בלבד, קיימות במקרה זה ראיות של ממש היכולות להגיע אף לדרגה של סיוע  ובוודאי להוות חיזוק של ממש לגירסתה האמינה של המתלוננת אל מול גרסתו השקרית של הנאשם",not annotated
319136,m03001035,5.0,"אמנם בית המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו – דרישת ההנמקה שבאה במקומה של דרישת הסיוע",not annotated
320327,m03001035,5.0,"נקודת המוצא להחלטתי זו, הינה האמון המלא שהנני נותן בעדותה העקבית, הקוהרנטית, הברורה והבהירה של המתלוננת, עדות שתיארה את הדברים כהוויתן בלא נסיון להעצימם  תוך תיאור תחושות של גועל, מחנק, הקאה וריח רע אותן חוותה במהלך ואחרי האירועים",not annotated
320333,m03001035,5.0,"נ רוטלוי, הגם שבמקרה של מתן אמון מלא בגירסת המתלוננת, נדרשת חובת הנמקה בלבד, קיימות במקרה זה ראיות של ממש היכולות להגיע אף לדרגה של סיוע  ובוודאי להוות חיזוק של ממש לגירסתה האמינה של המתלוננת",not annotated
320509,m05000838-507,5.0, מכאן ואילך קיימות גירסאות מנוגדות של המתלוננת ושל הנאשם לאשר אירע בחדר הטיפולים,not annotated
320734,m05000838-507,5.0," כך באשר לעדותה של אמה של המתלוננת, כי בתה סיפרה לה על האירוע תוך כדי בכי; כך עדותו של ד', כי המתלוננת סיפרה לו שהנאשם נגע בה, וכך עדותו של הפסיכולוג על הטיפול שנתן למתלוננת בעקבות מצבה הנפשי",not annotated
322603,m03000984,5.0,"  החיזוקים לעדות המתלוננת ניתן להרשיע את הנאשם על סמך עדותה היחידה של המתלוננת כיון שאני מאמין לגרסתה, אין בה פרכות, אין בה סתירות והיא אמינה בעוד עדותו של הנאשם בלתי אמינה ואינני מאמין לטענתו שהמתלוננת נבעלה לו מרצונה",not annotated
328206,m08001086-173,5.0,"גרסתו הפתלתלה של הנאשם וגרסאותיו השונות הסותרות גרסאותיו האחרות על פניהן, בקשר לתקופה בה נעשו המעשים המגונים במתלוננת, משכם וכמותם, מהווים נימוק מספיק להסתמכות על עדותה היחידה של המתלוננת, כאשר רכשתי אמון בלתי מסוייג לעדותה בפנינו",not annotated
328259,m08001086-173,5.0," במקביל להתייחסות לעמדת ההגנה לעיל, ומחמת אותה זהירות שיש לנהוג בעדותה היחידה של המתלוננת, מבלי שתפגם אמינותה, באומרה על דוכן העדים בפנינו  לשאלת התובעת: ""אני בחיים לא נגעתי בו, אני בחיים לא עשיתי כלום",not annotated
